commit_id,lines_added,lines_removed,lines_modified,files_changed,commit_role
7311d665ca68907b9c43d6d1021f816f9a7bbd57,4,0,3,1,BFC
1992d99882afda6dc17f9d49c06150856a91282f,11,0,4,1,BIC
b21f502f84be082fb63cca8e7ab6eb8f7ee88024,15,0,1,1,BIC
f280c6a1e548cd3223a56bb480454ffb96050e87,2,12,9,2,BFC
816f670623692b5da2787f278cbfdb331ed29b8a,3,3,1,1,BFC
e7c3b37983c4ed038a3b982aa3dafc76dfa86249,4,3,4,1,BFC
e9f7be0c4316a0ea1c47b1e800baa58fb937096c,1,0,0,1,BFC
13403d6952a5adf80d3d5668c290490852b4def2,2,0,1,1,BFC
470770bf841b49fe129876300dfcb74a8bbabe99,0,0,1,1,BFC
e70183143cc472960bc60dfee1b7bbe1949feffb,1,0,1,2,BFC
dbec4c9040edc15442c3ebdb65408aa9d3b82c24,81,178,43,5,BIC
0756c57bce3d26da2592d834d8910b6887021701,2,0,1,1,BFC
2a39926c6aa9dda4fd26741f0f834a555f403d32,2,0,0,2,BFC
72bf75cfc00c02aa66ef6133048f37aa5d88825c,0,0,1,1,BFC
937e3133cd0b99b0724aebd081fed372441c9915,5,1,10,1,BIC
8d4fb8ff427a23e573c9373b2bb3d1d6e8ea4399,2,3,0,1,BFC
3c6ed988fd8b66eec8e5ab2b624818865d2712ca,0,0,0,0,BFC
a18fda1a62c3313685ec222802d5b6743dbd560e,0,0,0,0,BIC
7c81c71730456845e6212dccbf00098faa66740f,3,0,2,1,BFC
5121700b346b6160ccc9411194e3f1f417c340d1,0,0,1,1,BFC
b13f9c6364373a1b9f71e9846dc4fb199296f926,3,0,3,1,BFC
212dfd909ea8b630e5d6fa4d25aeec9c4b4b14a5,13,12,0,3,BFC
a4a717010f4e8cacaa3f0cae8a22f25c39ae1d41,10,0,2,1,BFC
0dfe452241f4904de497aef01ad2f609ccb9be90,3,1,0,1,BFC
484f9b372dd8da6a4a9867ebcd10e5c2b21ab478,1,1,0,1,BFC
845b978a871bff3707eee611b32e4be0b9a94dd2,1,1,0,1,BFC
b5cbaa43a676be6fe4d7e26760e5873969e69341,315,31,12,2,BIC
75070c6a3311e320508427bbc779c4de6942872e,1,1,0,1,BFC
dfd0309fd7b30a5baffaf47b2fccb88b46d64d69,0,0,1,1,BFC
11be65472a427dcf7a11ab6e3e3628f1c6768b5b,77,22,7,1,BIC
f861e3e28a3016a2064d9f600eaa92a530b732b4,0,0,1,1,BFC
ddc9e69b9dc23d4c0d8ed829575327746ea77a04,41,53,5,3,BIC
c5fe50aaa20c87cd863fdc56ec7c8e504986f31d,671,37,35,1,BFC
515ce733e86ee2e1bea4dba76d2d4491013d0f73,37,671,35,1,BIC
04c532a1cdc7e423656c07937aa4b5c1c2b064f9,2,2,0,1,BFC
bfee0cf0ee1da0010b97ba88ed241d6f7bed3e7a,72,36,8,2,BIC
31e63d31eaf066651efac299913591b04c5aaa18,0,1,1,1,BFC
bb112b14af8d1910909eb132c78ddf49be907e31,87,1,0,2,BIC
61ef4b07fcdc30535889990cf4229766502561cf,3,1,1,1,BFC
113ced1f52e5ed2dfedc0771a1b11b536cde8168,89,1,2,2,BIC
5941923da29e84bc9e2a1abb2c14fffaf8d71e2f,1,0,0,1,BFC
1659185fb4d0025835eb2058a141f0746c5cab00,417,0,4,5,BIC
37436d9c0e8f62c3eebe204ff5776ff31fd64658,1,3,0,1,BFC
9faa89d4ed9d7d326f4763d262842270450f9b1f,6,1,5,1,BIC
63f70270ccd981ce40a8ff58c03a8c2e97e368be,132,15,12,3,BIC
3010a0663fd949d122eca0561b06b0a9453f7866,12,0,5,2,BIC
455f05ecd2b219e9a216050796d30c830d9bc393,5,5,6,3,BFC
a94cead71c4651da5649134e3cdc29b1f32327a2,2,0,0,1,BFC
3a34ecfd9d3f3e0c1584a80349cc7c4312ff5e91,29,13,1,1,BIC
3789cabaab1a939eb56edd76bbde2c2e49f081da,3,1,0,1,BFC
9ca6163005e6abdf2a39eb581abc6060f677a2d7,0,0,2,1,BFC
31533cba4327aefeafe8a7d57de0c737a3b2faa6,59,0,0,2,BIC
a5c62f4833c2c8e6e0f35367b99b717b78f5c029,2,1,1,1,BFC
8de8c4608fe9edc046c31bf82b2b7ebc1daae015,22,2,2,1,BIC
58796e67d5d529e2010f6985fae7a5cef02f19a8,0,3,1,1,BFC
398391071f2576bbc6351bcb92c78fc432190ac3,64,77,33,6,BIC
75294442d896f2767be34f75aca7cc2b0d01301f,2,0,0,1,BFC
bcc696fac11fe13e59dda5aaec6322a25b7c9a3a,15,2,2,1,BIC
73971b172a435079340007bee12b4944cc599a8a,1,15,5,1,BFC
82ff27bc52a88cb5cc400bfa64e210d3ec8dfebd,23,33,3,5,BIC
88c6f8a3977cc35997b47e2f99f080a15559c1eb,0,0,1,1,BFC
5e8105950a8b3e03e805299b4d05020ee4eda31a,22,0,0,1,BIC
c5d99d2b35dadebab2408bb10dcd50364eaaf9f4,0,0,3,1,BFC
f699edb12a25a3dc8ecf72fe0a9b2fa42bd6a5da,14,0,0,1,BFC
7ccc4fe5ff9e3a134e863beed0dba18a5e511659,51,57,0,1,BFC
4231aba000f5a4583dd9f67057aadb68c3eca99d,14,6,5,3,BFC
5c1f6ee9a31cbdac90bbb8ae1ba4475031ac74b4,193,56,2,7,BIC
e33e5c85763e8ac1899ec382c1ebc4603d8c52ae,0,0,0,0,BFC
8a39a0478355e9dfdd2f35038d07c4ebe3192441,0,0,0,0,BIC
66e31a72dc38543b2d9d1ce267dc78ba9beebcfd,0,2,0,2,BFC
84601dbdea36634a300c24f93b149a251fc64fed,99,73,1,5,BIC
8f220c418d070a097f7d292cf6b37f88d67845ad,0,0,1,1,BFC
94675cceacaec27a30eefb142c4c59a9d3131742,44,8,7,3,BFC
74e96bf44f430cf7a01de19ba6cf49b361cdfd6e,0,0,1,1,BFC
d368514c3097a48a109b6ba64e12047106c7473d,29,5,9,1,BIC
26f843848bae973817b3587780ce6b7b0200d3e4,0,2,0,1,BFC
de5cb6eb514ebe241e3edeb290cb41deb380b81d,59,0,2,1,BIC
5eda25b10297684c1f46a14199ec00210f3c346e,0,0,0,0,BFC
97489e0663fa700d6e7febddc43b58df98d7bcda,0,0,0,0,BIC
bc2d8d262cba5736332cbc866acb11b1c5748aa9,28,9,5,4,BFC
51be5a2b43f86af40b3fb78d7e4a22b5357fbc0d,1,0,0,1,BFC
b07b684930fe0b8032bddba5aa60686011932019,18,0,0,1,BFC
be2fff656322e82f215730839063c2c2ca73d14b,214,2,3,3,BIC
8418cf54df0c22332e0cd855b9e1e7aac3fab20e,0,0,1,1,BFC
6ecc9d9ff91ff26769e58164b6216c6189cb8302,204,0,0,3,BIC
f10dc56c64bb662822475304508c1ce99f194e70,0,0,0,0,BFC
7c50136a8aba8784f07fb66a950cc61a7f3d2ee3,9,3,8,1,BIC
7b67ae4d5ce8e2f912377f5fbccb95811a92097f,0,0,0,0,BIC
554ec508653688c21d9b8024af73a1ffaa0164b9,1,0,0,1,BFC
7b1924a1d930eb27fc79c4e4e2a6c1c970623e68,18,0,0,1,BIC
13bdff337e4ea467a547df771a825dd9b4ed6dd9,1,1,2,1,BFC
79e542f5af79918e5e766c441561fb9bff8af3aa,72,9,30,4,BIC
4576cd469d980317c4edd9173f8b694aa71ea3a3,3,1,3,1,BFC
eb73190f4fbeedf762394e92d6a4ec9ace684c88,0,0,1,1,BIC
405c018a25fe464dc68057bbc8014a58f2bd4422,4,0,1,3,BFC
d94a155c59c98c19b98ee949eaab6a0312bbd6be,20,12,0,1,BIC
70837ffe3085c9a91488b52ca13ac84424da1042,0,0,1,1,BFC
c40a56a7818cfe735fc93a69e1875f8bba834483,36,0,2,3,BFC
0f561fce4d6979a50415616896512f87a6d1d5c8,33,0,2,2,BIC
75eef0f1ed478284911b8723a5bdb659499a7aac,0,2,1,1,BFC
183c00350ccda86781f6695840e6c5f5b22efbd1,5,4,0,2,BIC
497bfb706844892d07495f2ed5dff977fede5e25,0,6,0,2,BFC
0bf059f3532bb39c52d917142206a8554fc2f1c5,6,0,0,2,BIC
e9af4ea2b9e7e5d3caa6354be14de06b678ed0fa,21,3,2,3,BIC
656921a51244b72cd1105df61b0af15825bddb72,10,1,1,1,BFC
5b7b30864d1d18605e9ad81f2cd1eee6927399df,38,29,1,1,BIC
74c05a33cb02e75888771bc39e22e438195d6427,3,1,1,1,BFC
36090bf43a6b835a42f515cb515ff6fa293a25fe,2,2,0,1,BFC
727ba748e110b4de50d142edca9d6a9b7e6111d8,13,2,0,1,BIC
90bad5e05bcdb0308cfa3d3a60f5c0b9c8e2efb3,2,0,2,1,BFC
22d3151c2c4cb517a309154d1e828a28106508c7,9,0,0,1,BFC
ffa7c4296e93b25fc302c209ae488e57aad4c973,16,0,5,1,BIC
dec59fa3a760952fc71f2e122e66a7291109670a,17,0,15,2,BFC
b150a4f10d8786a204db1ae3dccada17f950cf54,65,4,1,2,BIC
d814a49198eafa6163698bdd93961302f3a877a4,2,0,4,1,BFC
e2d845211eda9cf296e8edf6724b3d541f4fbfd5,30,28,12,3,BIC
5d23515be66904fa3b1b5d6bd72d2199cd2447ab,8,24,2,2,BIC
9912bbf6440ba0555e91d3306520da01872c7c1d,5,0,1,1,BFC
f8f84b2dfda5a74c56536a9e9092d2a5d761db78,0,5,13,1,BIC
edf57cbf2b030781885e339f32e35a470d2f8eba,3,3,0,1,BFC
62e855771dacf7c4d6daf9741642a965e7066d31,7,77,198,16,BIC
627661ced8246c8e833f3bc3817070e934cd79ba,0,0,1,1,BFC
aa1221b2584f06066d1e6b22ef7950fb12d94864,1,0,0,1,BFC
d8f4587655f9682127351a9dc3fca61e70744294,66,36,14,1,BIC
f10fe9d85dc0802b54519c917716e6f0092b4ce7,0,6,0,1,BFC
3cb98f84d368b3bbe07a2d5bf938e31f74567620,17,1,7,3,BIC
757a9a39d483ae415a712388c33d4042a98b751f,0,0,0,0,BFC
1dad0f9ffff735ca09ea1588a9c279a45c8978be,0,0,0,0,BIC
82a40777de12728dedf4075453b694f0d1baee80,1,5,1,1,BFC
c9fefa08190fc879fb2e681035d7774e0a8c5170,5,0,2,1,BIC
1cbc36a53b60d43daa686280385b1ddbe51d5809,2,0,1,1,BFC
b95ec7eb3b4d2f158dd15c912cf670b546f09571,105,1,0,1,BIC
e70a3aad44cc8b24986687ffc98c4a4f6ecf25ea,0,4,0,1,BFC
d0a8d9378d16eb3c69bd8e6d23779fbdbee3a8c7,0,0,1,1,BIC
eac7073aa69aa1cac819aa712146284f53f642b1,26,6,4,2,BFC
cfd355145c32bb7ccb65fccbe2d67280dc2119e1,2,0,0,1,BFC
0b26351b910fb8fe6a056f8a1bbccabe50c0e19f,9,0,5,1,BIC
a39284ae9d2ad09975c8ae33f1bd0f05fbfbf6ee,4,6,5,1,BFC
e9089f43c9a79fe97e242de8b5530eceeb5ae8b5,897,0,1,7,BIC
a32e236eb93e62a0f692e79b7c3c9636689559b9,2,1,1,1,BFC
91874ecf32e41b5d86a4cb9d60e0bee50d828058,1,1,1,1,BFC
61f4b23769f0cc72ae62c9a81cf08f0397d40da8,4,0,1,1,BIC
d89d41556141a527030a15233135ba622ba3350d,2,2,0,1,BFC
8cf6f497de405ca9eb87ffb34d90699962d10125,25,0,0,1,BIC
961b33c244e5ba1543ae26270a1ba29f29c2db83,8,1,1,3,BFC
8d2704d382a9fd14f65dcdd2a3459067162fd4e6,2,0,3,1,BIC
e800a333135bef633ffb21bdd471b8ffc491db7b,0,59,35,8,BFC
7b4859026ccd47fb1fb48394123fda08d4f30bd6,1062,0,0,4,BIC
909da6e4b577be65432ba4bcede3e036db2d1dc8,0,0,26,7,BFC
483f3fdcc70b3c3a1f314235ab0066f3dbd4cfbe,1,3,2,1,BFC
80ea09a002bf4384fda5f087b1b198b3a274f9da,73,83,6,2,BIC
f664e37dcc525768280cb94321424a09beb1c992,7,2,2,1,BFC
ecd012e45ab5fd76ed57546865897ce35920f56b,1,1,0,1,BIC
caebd1b389708bf3d0465be829480fc706a68720,1,0,0,1,BFC
7cc6169493990dec488eda0a3f6612729ca25e81,1,0,0,1,BFC
c18c1e186ba872da73e944d9c54f027ea3899d39,76,29,6,5,BIC
dda0a3a3fb92451d4a922e56365ee1f73c8a9586,5,0,1,1,BFC
140ce421217e99f68a0108382e0789c1b1a15547,46,23,3,1,BIC
3757b255bf20ae3c941abae7624ff215bfd9ef05,19,19,2,1,BFC
020f6cc5f75511c5974cfd454f224365bc0c2df4,3,4,0,1,BFC
033eab53fff7acc0f5718dee6fda641734b94416,2,0,0,1,BFC
b5031b7db77dc47f474f0efc2b2552c32b7bb59d,5,3,3,1,BFC
3de68d331c24e8136da147801c2d090c3038eb32,409,0,0,2,BIC
07acf909ee33983fe22334446dd5c2adf0fdca26,76,7,9,4,BFC
5ca8a25c144dbb04511147601943691baab0aaca,7,0,0,1,BFC
9e619d87b277bbcc4e0b64cc5963520c1cd99f18,2,2,0,1,BFC
7cca1ed0bb248b8d5768d17f5afe297a832d66c0,2,2,0,2,BFC
f9324952088f1cd62ea4addf9ff532f1e6452a22,166,151,3,4,BIC
8530ebf1079ccc84ffa32d970cdcae168b2f3684,3,0,2,1,BFC
da25a672cf0e2c143bffb40acb507a342e25b4f4,0,0,2,1,BFC
3512a18cbd8d09e22a790540cb9624c3c49827ba,2,2,1,1,BFC
f700e84f417b98f867c5db0555e6f01724d53cd2,284,0,0,1,BIC
d1f0301b3333eef5efbfa1fe0f0edbea01863d5d,7,0,1,1,BFC
2a1d3ab8986d1b2f598ffc42351d94166fa0f022,109,31,10,2,BIC
9eab9901b015f489199105c470de1ffc337cfabb,1,0,2,1,BFC
1ab66d1fbadad86b1f4a9c7857e193af0ee0022c,504,1,1,8,BIC
35f7d5225ffcbf1b759f641aec1735e3a89b1914,0,0,7,2,BFC
e3fe0ae129622b78e710e75ecbf7aca7af5dda47,77,4,2,3,BIC
afb31cd2d1a1bc3ca055fb2519ec4e9ab969ffe0,3,0,0,1,BFC
e30368f3f3ee72e20aa4b1fdb6ec2c5ddcd7e2d1,3,3,0,1,BFC
318abdfbe708aaaa652c79fb500e9bd60521f9dc,9,14,17,1,BFC
bf06099db18a1244957076e51847c644cfe46808,317,0,0,2,BIC
0868def3e4100591e7a1fdbf3eed1439cc8f7ca3,9,11,17,1,BFC
8088d3dd4d7c6933a65aa169393b5d88d8065672,12,11,15,1,BFC
0567fc9e90b9b1c8dbce8a5468758e6206744d4a,0,0,1,1,BFC
401c0d7712eb3189023efc9c0708a2ac984ed62e,0,0,1,1,BFC
3127692deba6eeb7ed6d416b25e91f179e17be8f,1,0,1,1,BFC
0069fb854364da79fd99236ea620affc8e1152d5,0,0,0,0,BFC
fb30d4b71214aa1811e997f8f753b14b46d5b912,35,0,5,5,BIC
8001b717f09460d9e17457f6bade6699aa14604f,3,4,0,1,BFC
31e810aa1033a7db50a2746cd34a2432237f6420,2,0,1,1,BFC
eec3636ad198d4ac61e574cb122cb67e9bef5492,19,0,0,2,BFC
05ea88608d4e135695571727f5d7f22967d2a3bf,11,7,1,2,BIC
1b7369acc465ddf3d9c7604af3971753b9a548f2,7,0,0,7,BFC
edd05de1975927b51b4e8e1135ef4d6130dfd17c,440,2,19,7,BIC
15b6c3c9568765f0717b2dd3aa67a5f7eadd9734,1,0,1,2,BFC
fa83e65885b9147e2f2b89fdd4ecf7b4ff91571d,10,1,2,2,BIC
2d5ba0e2de24ec87636244a01d4e78d095cc1b20,0,0,1,1,BFC
d250bf4e776ff09d51c97f83c7a19f65a9e1c5a5,1,18,3,5,BIC
7a8655e19bdb3be43f6a3b4768c9b0928a2585fc,0,1,2,1,BFC
79b3dbe4adb3420e74cf755b4beb5d2b43d5928d,0,0,1,1,BFC
89eb1906a9530ef694b2a5817c9498997722754f,37,0,0,2,BIC
0ee223b2e1f67cb2de9c0e3247c510d846e74d63,16,0,2,1,BFC
ac0ece9174aca9aa895ce0accc54f1f8ff12d117,1,12,1,1,BIC
3f285135bcff65c4817541edbee55e5b7f7917d2,0,0,3,2,BFC
02211edc9a1f71942a67d545614f8c7382230de7,14,12,13,6,BIC
0d55babc8392754352f1058866dd4182ae587d11,0,1,0,1,BFC
60548c554be2830d29d2533dad0ac8133347ee51,94,28,17,6,BIC
beafc54c4e2fba24e1ca45cdb7f79d9aa83e3db1,792,0,0,2,BIC
60ab0fafc4b652fcaf7cbc3bb8555a0cf1149c28,4,0,1,1,BFC
c7e1b4059075c9e8eed101d7cc5da43e95eb5e18,30,30,0,2,BIC
dfcab6ba573445c703235ab6c83758eec12d7f28,0,0,1,1,BFC
4e26b134bd17234e373376b561d2fc5cba3fccb2,27,74,1,1,BIC
f98ad635c097c29339b7a7d6947173000485893d,16,12,0,2,BFC
52848a79b9d2d6773160221e7ea1e1500954de84,3,0,0,1,BIC
789b7f43858f1c74a1c528e8b8f78c78624800d8,0,0,1,1,BFC
4b83eff81c817d7e4c75605670320722611315b9,78,50,31,1,BIC
11175556eec58b27a1398e80f8b1302314f2242c,0,0,1,1,BFC
6ea76bf51339506e9fb00d6caebf5d6b42a571e3,4,4,9,1,BFC
a3cf9bca2ace0351c4a4c17fbca4d652c323d5e5,8,4,6,1,BIC
75da96067ade4e7854379ec2f7834f3497652b1a,1,0,0,1,BFC
fa9391dbad4b868512ed22a7e41765f881a8a935,24,3,4,2,BIC
19da44cd33a3a6ff7c97fff0189999ff15b241e4,0,0,1,1,BFC
30612cd90005d8c4a3c53c7acadcf934a46c13df,726,0,0,2,BIC
db57dc7c7a5c42bb653425a01b6d73c49514b5db,7,7,0,1,BFC
8b11ec1b5ffb54f71cb5a5e5c8c4d36e5d113085,10,15,2,5,BFC
2c4541e24c55e2847bede93e33d749280edd429a,15,5,2,10,BIC
f143641bfef9a4a60c57af30de26c63057e7e695,2,0,1,1,BFC
2df8f8a6a897ebf4c5613b5be6103d33b2a21520,7,0,2,1,BIC
c01f6c9b3207e52fc9973a066a856ddf7a0538d8,0,0,2,1,BFC
44960f2a7b63e224b1091b3e1d6f60e0cdf4be0c,2,0,0,1,BFC
bfd40eaff5abb9f62c8ef94ca13ed0d94a560f10,15,0,0,5,BIC
4a62e252e888f67cb87caf36f48338889b0b8a43,7,1,2,1,BFC
ebad825cdd4e6b327eaf0dd72439408957049cea,2,0,0,1,BFC
a94c689e6c9e72e722f28339e12dff191ee5a265,6,0,0,1,BFC
2446254915a7d6f08bba9a755a34cc0402880472,119,0,0,4,BIC
96d395020e87607b3454edc2f49a03ddcfbef986,0,0,1,1,BFC
0ec13877ce95c00737ff4f71a96cd90533b12b48,14,3,8,1,BIC
c358514ba8da9e235876db1628cedd19a35803c6,0,6,0,2,BFC
cca19f0b684f4ed6aabf6ad07ae3e15e77bfd78a,13,4,8,1,BFC
7992c18810e568b95c869b227137a2215702a805,0,0,2,1,BFC
a4b1b5877b514b276f0f31efe02388a9c2836728,18,2,0,2,BIC
eb2463bab4bce46b0482a0e7e74575771a32fcf0,1,0,3,2,BFC
7810e09bfba56bc0f2aff705ca7086e6c1f103f6,0,2,0,1,BFC
cb5c6568867325f9905e80c96531d963bec8e5ea,1,1,0,1,BFC
ab123fe071c9aa9680ecd62eb080eb26cff4892c,15,39,12,1,BIC
4672694bd4f1aebdab0ad763ae4716e89cb15221,5,0,0,1,BFC
158f323b9868b59967ad96957c4ca388161be321,9,5,6,4,BIC
56e2c94f055d328f5f6b0a5c1721cca2f2d4e0a1,3,3,0,1,BFC
b13d3cbfb8e8a8f53930af67d1ebf05149f32c24,104,41,5,4,BIC
944d58595be02634cc295e341306ccda2365554d,0,2,0,1,BFC
41cbc9eb1a8276a53d99317b1939cd30e917f2e8,110,117,0,2,BIC
80d20d35af1edd632a5e7a3b9c0ab7ceff92769e,0,0,1,1,BFC
5d62c183f9e9df1deeea0906d099a94e8a43047a,16,1,1,1,BIC
8e1d162d8e81838119de18b4ca1e302ce906f2a6,4,0,0,1,BFC
472a1e44b3495df01c83e048667ef93dd2ea1ca0,27,20,25,5,BIC
eacecf2760e321bf1c99b981d44a14bd05721f15,1,0,1,1,BFC
250a42b6a764a7954a7a7a137bc71883f05657cb,25,1,3,3,BIC
2e8e70d249e8c5c79bf88bbb36bb68154ab15471,2,0,0,1,BFC
106be53b6b0a107054e5c2a009aa0d079b9c70c1,50,0,7,1,BIC
a9f7705ffd663ff057222e91a86d9bc1d697fd58,18,29,1,4,BIC
6751e7c66cb8689491b89fe02c71d1d44394412b,2,2,0,1,BFC
5bafeb6e7e878ce41c834806239f8c629a59d40a,25,0,0,3,BIC
ca9e83b4a55bfa1cc1395b48c3bf70381833526b,0,31,4,1,BFC
2789e83c933d7da583e592d7958e87493c889605,1,0,1,1,BFC
0f90be132cbf1537d87a6a8b9e80867adac892f6,27,7,2,3,BFC
fb43d17210baa538e58fc83d2d0f8a32399db73b,21,29,7,5,BIC
39c64d8c876622e766dd2112baf81151dd82da02,3,0,0,1,BFC
08fcf813281ebcf72c69487c1501ad91b7121cdb,11,0,0,1,BFC
10c41ddd61323b27b447bc8e18296ac6c06107ad,117,124,1,5,BIC
5788f77959110480486c441b912da5c2cc5fc4d2,0,0,1,1,BFC
549b4930f057658dc50d8010e66219233119a4d8,351,215,29,5,BIC
83868bf71d2eb7700b37f1ea188007f0125e4ee4,0,0,0,0,BFC
73978332572ccf5e364c31e9a70ba953f8202b46,3,0,0,1,BFC
f1c5fd4d0bb944da2138338dd361e06ce6c8385e,81,0,0,1,BIC
aa90f9f9554616d5738f7bedb4a8f0e5e14d1bc6,0,0,0,0,BFC
9ef0112442bdddef5fb55adf20b3a5464b33de75,0,0,0,0,BIC
a6f39cecf71537d105f4bf87b8d4760851960838,0,0,0,0,BFC
06dc5bf21f3f90750fcc073fbc6ce2a0324df051,0,0,0,0,BIC
80e0b19996d58db9ddff3f65b7cd9efa8e78de72,0,0,1,1,BFC
c7513c2a2714204d3588ecaa170ae628fd0d217e,4,0,2,1,BFC
044e7ca20496b3c728c7ec87b778bf8cca8f012b,0,1,1,1,BFC
7378f1149884b183631c6c16c0f1c62bcd7d759d,0,0,0,0,BIC
6e7f3997bd546c3b36bc7f9ecee0d54dac22a2b3,0,1,1,1,BFC
cb653fe849f9fdcf24ce3c612e3fb0da5e610241,0,0,1,1,BFC
01e61a42a5d345a4c0205889498f0c9a0fb9ee8c,14,1,1,1,BFC
41ab43c9c89e06ff08a4750d1b09e227ea97894f,10,0,0,1,BIC
e8a50f8ba44b6933b2a39b6a65528b9a4e8ba5f3,170,1,12,5,BIC
16909c81c6298c2db5587340106523e0a6c2bfe2,0,0,0,0,BFC
ab99e11062c187533db08078ccae799faed8873e,0,0,0,0,BIC
d05a9524d7ec513648ad5e0fbd944e6ff3ddbd84,1,0,1,1,BFC
6968e07e816906cd4b8150ef2e3af533664f734b,0,0,0,0,BIC
8878b126df769831cb2fa4088c3806538e8305f5,1341,3,23,3,BIC
245715cbe83ca934af5d20e078fd85175c62995e,5,0,0,1,BFC
bbdd52cfcba290560909498c7d5681f19894587b,47,20,4,1,BIC
156c8b58ef5cfd97245928c95669fd4cb0f9c388,4,0,4,2,BFC
15a3e845b01ce2342cf187dc123c92c44c3c8170,16,0,1,1,BIC
218c21043d0037f616bd8af406de55a01e3fa381,0,17,0,1,BFC
12c2b509c0cb981b34771097e4769abc7faebcee,0,0,0,0,BFC
3a3d4163e0bfde184ffbc54c887f5b1ec9969c90,601,0,0,1,BIC
c8a75afbf72ee4c16dad5339f55f62095879f207,4,1,1,3,BFC
ed88f055788a89598c33d183652af8a84dfc5007,1,4,1,3,BIC
f95ccffc715bf0fc6792fda52d24e0a92ad955e7,4,146,30,2,BFC
73898db0430125606c86c798c0627aefef9af9ed,26,83,42,9,BIC
5e53be8e476a3397ed5383c23376f299555a2b43,24,23,3,1,BFC
82de802ad46e23820f7fcaddc45adde181d95562,179,96,201,10,BIC
2d55d614fcf58187e2937dba11643b9471cd64d7,0,2,1,1,BFC
173d3adb6f437037f216270955886ca9878187a5,154,10,11,5,BIC
